2020-04-20 14:58:48.570 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$3c8b2b60] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 14:58:52.571 [main] INFO  o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 2181 ms
2020-04-20 14:58:52.658 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 14:58:52.665 [main] INFO  c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@4eeb14e0
2020-04-20 14:58:52.763 [main] INFO  c.d.o.OrderServerApplication - No active profile set, falling back to default profiles: default
2020-04-20 14:58:54.013 [main] INFO  o.s.c.c.scope.GenericScope - BeanFactory id=088bb442-a8d9-3473-851f-958acd4a836f
2020-04-20 14:58:54.107 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$3d937bb7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 14:58:54.201 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$59ad7eb4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 14:58:54.472 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 9206 (http)
2020-04-20 14:58:54.483 [main] INFO  o.a.c.h.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9206"]
2020-04-20 14:58:54.491 [main] INFO  o.a.c.core.StandardService - Starting service [Tomcat]
2020-04-20 14:58:54.491 [main] INFO  o.a.c.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.24]
2020-04-20 14:58:54.613 [main] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2020-04-20 14:58:54.613 [main] INFO  o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 1838 ms
2020-04-20 14:58:54.718 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 14:58:54.730 [main] INFO  c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@5bb2fb2b
2020-04-20 14:58:54.982 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-04-20 14:58:54.985 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-04-20 14:58:55.059 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-04-20 14:58:55.059 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-04-20 14:58:55.079 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 14:58:55.080 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 14:58:55.213 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-20 14:58:55.213 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-20 14:58:55.543 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'catalogWatchTaskScheduler'
2020-04-20 14:58:55.545 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'catalogWatchTaskScheduler'
2020-04-20 14:58:56.055 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2020-04-20 14:58:56.061 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2020-04-20 14:58:56.083 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-04-20 14:58:56.083 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-04-20 14:58:56.177 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2020-04-20 14:58:56.178 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2020-04-20 14:58:56.332 [main] INFO  o.a.c.h.Http11NioProtocol - Starting ProtocolHandler ["http-nio-7206"]
2020-04-20 14:58:56.341 [main] INFO  o.a.c.h.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8206"]
2020-04-20 14:58:56.351 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 7206 (http) with context path ''
2020-04-20 14:58:56.361 [main] INFO  o.s.c.c.s.ConsulServiceRegistry - Registering service with consul: NewService{id='commodity-service-7206', name='commodity-service', tags=[secure=false], address='LAPTOP-NB9SO3HA', meta=null, port=7206, enableTagOverride=null, check=Check{script='null', interval='10s', ttl='null', http='http://LAPTOP-NB9SO3HA:7206/actuator/health', method='null', header={}, tcp='null', timeout='null', deregisterCriticalServiceAfter='null', tlsSkipVerify=null, status='null'}, checks=null}
2020-04-20 14:58:56.362 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 8206 (http) with context path ''
2020-04-20 14:58:56.371 [main] INFO  o.s.c.c.s.ConsulServiceRegistry - Registering service with consul: NewService{id='gateway-service-8206', name='gateway-service', tags=[secure=false], address='LAPTOP-NB9SO3HA', meta=null, port=8206, enableTagOverride=null, check=Check{script='null', interval='10s', ttl='null', http='http://LAPTOP-NB9SO3HA:8206/actuator/health', method='null', header={}, tcp='null', timeout='null', deregisterCriticalServiceAfter='null', tlsSkipVerify=null, status='null'}, checks=null}
2020-04-20 14:58:56.440 [main] INFO  c.d.g.GatewayServerApplication - Started GatewayServerApplication in 7.568 seconds (JVM running for 8.427)
2020-04-20 14:58:56.442 [main] INFO  c.d.c.CommodityServerApplication - Started CommodityServerApplication in 9.481 seconds (JVM running for 10.667)
2020-04-20 14:58:56.549 [RMI TCP Connection(1)-192.168.20.112] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-20 14:58:56.550 [RMI TCP Connection(1)-192.168.20.112] INFO  o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-20 14:58:56.560 [RMI TCP Connection(1)-192.168.20.112] INFO  o.s.w.s.DispatcherServlet - Completed initialization in 10 ms
2020-04-20 14:58:56.586 [http-nio-7206-exec-1] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-20 14:58:56.586 [http-nio-7206-exec-1] INFO  o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-20 14:58:56.596 [http-nio-7206-exec-1] INFO  o.s.w.s.DispatcherServlet - Completed initialization in 10 ms
2020-04-20 14:58:56.626 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-04-20 14:58:56.642 [http-nio-7206-exec-1] INFO  c.z.h.HikariDataSource - HikariPool-1 - Starting...
2020-04-20 14:58:56.692 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-04-20 14:58:56.711 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 14:58:56.833 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-20 14:58:56.879 [http-nio-7206-exec-1] INFO  c.z.h.HikariDataSource - HikariPool-1 - Start completed.
2020-04-20 14:58:56.952 [RMI TCP Connection(3)-192.168.20.112] INFO  c.z.h.HikariDataSource - HikariPool-1 - Starting...
2020-04-20 14:58:57.084 [RMI TCP Connection(3)-192.168.20.112] INFO  c.z.h.HikariDataSource - HikariPool-1 - Start completed.
2020-04-20 14:58:57.209 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'catalogWatchTaskScheduler'
2020-04-20 14:58:57.585 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2020-04-20 14:58:57.600 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-04-20 14:58:57.629 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2020-04-20 14:58:57.755 [main] INFO  o.a.c.h.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9206"]
2020-04-20 14:58:57.774 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 9206 (http) with context path ''
2020-04-20 14:58:57.782 [main] INFO  o.s.c.c.s.ConsulServiceRegistry - Registering service with consul: NewService{id='order-service-9206', name='order-service', tags=[secure=false], address='LAPTOP-NB9SO3HA', meta=null, port=9206, enableTagOverride=null, check=Check{script='null', interval='10s', ttl='null', http='http://LAPTOP-NB9SO3HA:9206/actuator/health', method='null', header={}, tcp='null', timeout='null', deregisterCriticalServiceAfter='null', tlsSkipVerify=null, status='null'}, checks=null}
2020-04-20 14:58:57.792 [main] INFO  c.d.o.OrderServerApplication - Started OrderServerApplication in 6.547 seconds (JVM running for 7.387)
2020-04-20 14:58:57.939 [RMI TCP Connection(1)-192.168.20.112] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-20 14:58:57.939 [RMI TCP Connection(1)-192.168.20.112] INFO  o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-20 14:58:57.947 [RMI TCP Connection(1)-192.168.20.112] INFO  o.s.w.s.DispatcherServlet - Completed initialization in 8 ms
2020-04-20 14:58:58.279 [RMI TCP Connection(3)-192.168.20.112] INFO  c.z.h.HikariDataSource - HikariPool-1 - Starting...
2020-04-20 14:58:58.384 [RMI TCP Connection(3)-192.168.20.112] INFO  c.z.h.HikariDataSource - HikariPool-1 - Start completed.
2020-04-20 15:33:37.114 [Thread-24] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'catalogWatchTaskScheduler'
2020-04-20 15:33:37.119 [Thread-24] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-20 15:33:37.254 [Thread-24] INFO  o.s.c.c.s.ConsulServiceRegistry - Deregistering service with consul: commodity-service-7206
2020-04-20 15:33:37.305 [Thread-24] INFO  c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-04-20 15:33:37.309 [Thread-24] INFO  c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
2020-04-20 15:33:43.873 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$ffa8f243] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 15:33:44.249 [main] INFO  c.d.c.CommodityServerApplication - No active profile set, falling back to default profiles: default
2020-04-20 15:33:45.169 [main] INFO  o.s.c.c.scope.GenericScope - BeanFactory id=3e25a4ff-1922-3218-80a8-7198cfb8c1cb
2020-04-20 15:33:45.257 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$e38eef46] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 15:33:45.346 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$ffa8f243] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 15:33:45.589 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 7206 (http)
2020-04-20 15:33:45.599 [main] INFO  o.a.c.h.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-7206"]
2020-04-20 15:33:45.605 [main] INFO  o.a.c.core.StandardService - Starting service [Tomcat]
2020-04-20 15:33:45.606 [main] INFO  o.a.c.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.24]
2020-04-20 15:33:45.712 [main] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2020-04-20 15:33:45.712 [main] INFO  o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 1452 ms
2020-04-20 15:33:45.800 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 15:33:45.809 [main] INFO  c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@650a1aff
2020-04-20 15:33:47.260 [main] INFO  c.d.c.c.DefaultConsumerConfigure - 开启t_TopicTest:Tag1消费者-------------------
2020-04-20 15:33:47.261 [main] INFO  c.d.c.c.DefaultConsumerConfigure - ConsumerConfig [groupName=consumerGroup, namesrvAddr=null]
2020-04-20 15:33:48.214 [main] INFO  c.d.c.c.DefaultConsumerConfigure - rocketmq启动成功---------------------------------------
2020-04-20 15:33:48.481 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-04-20 15:33:48.540 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-04-20 15:33:48.556 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 15:33:48.656 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-20 15:33:48.891 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'catalogWatchTaskScheduler'
2020-04-20 15:33:49.266 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2020-04-20 15:33:49.281 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-04-20 15:33:49.311 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2020-04-20 15:33:49.461 [main] INFO  c.d.c.c.DefaultConsumerConfigure - 开启t_TopicTest:Tag1消费者-------------------
2020-04-20 15:33:49.461 [main] INFO  c.d.c.c.DefaultConsumerConfigure - ConsumerConfig [groupName=consumerGroup, namesrvAddr=null]
2020-04-20 15:33:49.635 [main] INFO  o.a.c.h.Http11NioProtocol - Starting ProtocolHandler ["http-nio-7206"]
2020-04-20 15:33:49.646 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 7206 (http) with context path ''
2020-04-20 15:33:49.654 [main] INFO  o.s.c.c.s.ConsulServiceRegistry - Registering service with consul: NewService{id='commodity-service-7206', name='commodity-service', tags=[secure=false], address='LAPTOP-NB9SO3HA', meta=null, port=7206, enableTagOverride=null, check=Check{script='null', interval='10s', ttl='null', http='http://LAPTOP-NB9SO3HA:7206/actuator/health', method='null', header={}, tcp='null', timeout='null', deregisterCriticalServiceAfter='null', tlsSkipVerify=null, status='null'}, checks=null}
2020-04-20 15:33:49.664 [main] INFO  c.d.c.CommodityServerApplication - Started CommodityServerApplication in 6.705 seconds (JVM running for 7.483)
2020-04-20 15:33:50.188 [RMI TCP Connection(1)-192.168.20.112] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-20 15:33:50.189 [RMI TCP Connection(1)-192.168.20.112] INFO  o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-20 15:33:50.197 [RMI TCP Connection(1)-192.168.20.112] INFO  o.s.w.s.DispatcherServlet - Completed initialization in 8 ms
2020-04-20 15:33:50.521 [RMI TCP Connection(3)-192.168.20.112] INFO  c.z.h.HikariDataSource - HikariPool-1 - Starting...
2020-04-20 15:33:50.777 [RMI TCP Connection(3)-192.168.20.112] INFO  c.z.h.HikariDataSource - HikariPool-1 - Start completed.
2020-04-20 15:34:14.987 [Thread-20] INFO  o.s.s.c.ThreadPoolTaskScheduler - Shutting down ExecutorService 'catalogWatchTaskScheduler'
2020-04-20 15:34:14.988 [Thread-20] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-20 15:34:14.998 [Thread-20] INFO  o.s.c.c.s.ConsulServiceRegistry - Deregistering service with consul: commodity-service-7206
2020-04-20 15:34:15.008 [Thread-20] INFO  c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-04-20 15:34:15.016 [Thread-20] INFO  c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
2020-04-20 15:34:18.210 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d4bf5119] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 15:34:18.602 [main] INFO  c.d.c.CommodityServerApplication - No active profile set, falling back to default profiles: default
2020-04-20 15:34:19.468 [main] INFO  o.s.c.c.scope.GenericScope - BeanFactory id=3e25a4ff-1922-3218-80a8-7198cfb8c1cb
2020-04-20 15:34:19.563 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b8a54e1c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 15:34:19.659 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d4bf5119] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-20 15:34:19.932 [main] INFO  o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 7206 (http)
2020-04-20 15:34:19.946 [main] INFO  o.a.c.h.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-7206"]
2020-04-20 15:34:19.953 [main] INFO  o.a.c.core.StandardService - Starting service [Tomcat]
2020-04-20 15:34:19.953 [main] INFO  o.a.c.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.24]
2020-04-20 15:34:20.057 [main] INFO  o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2020-04-20 15:34:20.057 [main] INFO  o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 1442 ms
2020-04-20 15:34:20.139 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 15:34:20.146 [main] INFO  c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@5c5a91b4
2020-04-20 15:34:25.956 [main] INFO  c.d.c.c.DefaultConsumerConfigure - 开启t_TopicTest:Tag1消费者-------------------
2020-04-20 15:34:27.163 [main] INFO  c.d.c.c.DefaultConsumerConfigure - ConsumerConfig [groupName=consumerGroup, namesrvAddr=null]
2020-04-20 15:34:42.317 [main] INFO  c.d.c.c.DefaultConsumerConfigure - rocketmq启动成功---------------------------------------
2020-04-20 15:34:48.310 [main] INFO  o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-04-20 15:34:48.368 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-04-20 15:34:48.385 [main] INFO  c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-20 15:34:48.483 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
